,Expression dapF_parent,Expression dapF_sup_1-1,Expression dapF_sup_3-1,Expression dgk_parent,Expression dgk_sup_1-1,Expression dgk_sup_2-1,Expression dgk_sup_3-1,Expression entC_parent,Expression entC_sup_1-1,Expression entC_sup_2-1,Expression entC_sup_3-1,Expression ppk,Expression ppk_sup_1-1,Expression ppk_sup_1-2,Expression zwf_parent,Expression zwf_sup_1-1,Expression zwf_sup_1-2
b3706,-0.198545679,-0.106915204,-0.271302022,-0.321928095,0.099535674,0.330148602,-0.374395515,-0.206450877,-0.234465254,0.115477217,0.115477217,0.461904104,0.316473665,0.10496956,0.040641984,0.137503524,0.296981738
b3707,0,0,0,0.584962501,-1,-1,-1,9.869208251,0,0,0,0.807354922,-0.415037499,-0.415037499,-1,-1,2.584962501
b3708,-0.584962501,-0.584962501,-0.584962501,0.415037499,0,-0.584962501,-1.584962501,0,-1,0,0,0.321928095,0,0,-0.584962501,0,1.736965594
b3709,9.869208251,9.869208251,9.869208251,0,9.869208251,9.869208251,9.869208251,0,0,0,0,0,0,0,0,9.869208251,9.869208251
b3710,-0.415037499,-0.777607579,0.321928095,0.222392421,0.736965594,0.222392421,0,-0.415037499,1.906890596,1.321928095,0,0.263034406,0.584962501,0.485426827,-0.125530882,0.321928095,-0.263034406
b3711,-0.345774837,-0.573185333,0.135351853,0,0.639118271,0.219009782,0,0.545434137,0.790546634,0.375509135,-1.121990524,0.199308808,0.493040011,0.267480311,-0.149377624,0.444302094,-0.316027493
b3712,-0.176877762,0.036525876,-0.354664881,-0.197939378,0.292026609,0.379933698,-0.075948853,-0.356792358,-0.315862094,0.16089119,0.032061209,-0.166249343,-0.166249343,0,-0.274174963,0.063325935,0.547487795
b3713,-0.32483969,-0.267695783,-0.784271309,-0.976916387,-1.047305715,-0.784271309,-0.267695783,-0.739348245,-1.198779864,-0.111317023,-0.240358968,-0.265461143,-0.807354922,-0.100401897,-0.199308808,0.057030945,0.331205908
b3714,-1.944858446,-1.944858446,-1.31259023,-0.266786541,0.347923303,-0.359895945,-0.096861539,3.201633861,3.137503524,0.378511623,0.765534746,0.286881148,0.014355293,-1.058893689,0.514573173,-0.117039421,0.566103473
b3715,-0.176877762,0.157541277,-0.115477217,0,0.509013647,0.054447784,-0.056583528,0.430634354,0.430634354,0,0,-0.341036918,-0.203533394,-0.203533394,-0.056583528,0.884522783,0.7589919
b3716,0.415037499,0.584962501,-0.263034406,-0.584962501,-1,-0.584962501,-1,-1.700439718,-2.115477217,-0.700439718,-1.115477217,-0.415037499,-0.415037499,0,-0.263034406,0,0
b3717,0.584962501,0.584962501,0,-1,0,0,-1,-1.584962501,-1.584962501,0,0,-1,0,0,-1,0,0
b3718,0.584962501,0.584962501,0.584962501,0,0,0,0,-0.584962501,-1.584962501,0,0.415037499,-0.584962501,-0.584962501,0,0,0.584962501,0.584962501
b3719,0.584962501,0,0,-1,-1,-1,-1,-1,-1,0,1.321928095,-1,-1,0,0,0,1
b3720,9.869208251,9.869208251,0,0,0,0,0,0,0,9.869208251,9.869208251,0,0,9.869208251,0,0,9.869208251
b3721,0,0,0,0,0,0,0,0,0,0,1.584962501,0,0,0,0,0,0
b3722,9.869208251,9.869208251,0,0,9.869208251,9.869208251,0,0,0,0,0,0,0,0,0,9.869208251,9.869208251
b3723,0,0,0,0,0,0,0,0,0,0,9.869208251,0,0,0,0,0,0
b3724,-0.124447371,-0.349007629,-0.81033878,-1.163975735,-1.163975735,-0.633461018,-0.964666927,-2.392317423,-2.266786541,-0.753716958,-0.425484287,-0.054447784,0.645991934,0.013296823,-0.579013234,-0.060882242,-0.579013234
b3725,0.113656782,-0.334547581,-0.801454321,-1.196027717,-1.035919574,-0.640718491,-0.853921741,-1.922320636,-2.069162025,-0.913620941,-0.638112207,-0.403970195,0.032950422,-0.106182871,-0.342022702,0.029264595,-0.308685518
b3726,0.637429921,0.289506617,-0.169925001,-0.847996907,-1.584962501,-0.847996907,-0.847996907,-1.502500341,-1.765534746,-1.280107919,-0.280107919,-0.415037499,0.115477217,-0.125530882,0.152003093,0,-0.362570079
b3727,0.514573173,0.308122295,-0.222392421,-0.932885804,-0.485426827,-0.584962501,-0.485426827,-0.921997488,-1.362570079,-0.777607579,0.078002512,-0.584962501,-0.08246216,-0.526068812,0.192645078,0.131244533,0
b3728,0.716207034,0.584962501,0,-1.222392421,-0.807354922,-1,0,-0.823122238,-0.716207034,0.176877762,-0.61667136,-0.415037499,0.058893689,-0.584962501,0.362570079,0.362570079,0.584962501
b3729,-0.543225768,-0.91494423,-0.948367232,0.002917483,-0.55176245,-0.994170921,-0.160464672,-0.123247775,-0.074794507,-0.618012467,-0.436986472,0.08453351,-0.284333808,-0.386305781,-0.355910194,-0.714747555,-0.920461235
b3730,-0.792767386,-1.109624491,-0.593786351,0.017487427,-0.270089163,-0.752689946,-0.298658316,0.309684499,0.207804885,-0.076498137,-0.690315501,0.47883415,0.265590111,-0.354916507,-0.403355694,-0.657112286,-0.638733757
b3731,-1.788495895,-1.247927513,-0.925999419,0.337034987,0.144389909,0.243925583,-0.160464672,0.736965594,0.353636955,-0.584962501,0.584962501,0.612976877,0.612976877,-0.043068722,-0.604071324,-0.160464672,0.243925583
b3732,-1.692676318,-1.504231229,-0.709550137,0.649243252,0.443301351,0.147845468,-0.074546953,1.368387406,1.218640286,0.125530882,0,0.244803669,0.244803669,0.04858018,-0.212050477,-0.224123309,-0.09657326
b3733,-1.696219252,-1.557056504,-0.870716983,0.430452552,0.082149041,-0.039998068,-0.205584134,1.38827059,1.349942471,-0.297385911,0.693896872,0.256564911,0.075452228,-0.270801289,-0.26529038,-0.160796212,0.194756854
b3734,-1.925674889,-1.818759685,-1.137828126,0.330664864,0.100292795,-0.143194636,-0.33660799,1.448273829,1.673479768,0.108311811,-0.390789953,0.203264109,0.288110686,-0.168007798,-0.181329765,-0.157603695,0.192645078
b3735,-2.119400252,-1.957219373,-1.214686452,0.117810884,-0.046783449,-0.328144502,-0.387123581,1.651178101,1.591535155,-0.107422035,-0.424795046,0.243939712,0.341254422,-0.438757081,-0.19923626,0.050367121,0.321993389
b3736,-1.816288047,-1.941300626,-0.910538373,0.588735664,0.379383229,-0.311441588,-0.225634434,1.811097324,2.507121898,0.872082525,0.133523673,0.382306297,0.583258195,0.142604395,-0.146436649,0.115103511,0.338990179
b3737,-1.752907138,-1.849583157,-0.800435508,0.616326672,0.305986551,-0.298341275,-0.137107233,1.741330787,1.91753784,0.5898119,-0.014646776,0.371968777,0.393663848,-0.053515509,0.027480736,0.027480736,0.213304549
b3738,-1.670538232,-1.719447833,-0.796069115,0.305214221,0.190755497,-0.448145811,-0.566201573,1.384143491,1.824716083,0.509674373,-0.673189684,0.16901907,0.346175641,-0.229200811,-0.00757322,-0.085575732,0.094996514
b3739,-1.482782106,-1.375866902,-0.428334322,0.265238677,0.308631272,-0.213595473,-0.539365634,1.178337241,1.5334322,0.682809824,-0.788495895,0.227177484,0.363812176,-0.165737204,0.162553013,0.150678912,0.276209795
b3740,-0.08246216,0,0.05246742,-0.263034406,0.620151929,-0.432959407,-0.625604485,1.131244533,1.033947332,0.131244533,-0.070389328,0.177787119,0.317190176,-0.230297619,0.222392421,0.530514717,0.222392421
b3741,-0.253756592,-0.199308808,0,0.11189288,0.349584438,-0.430634354,-0.744742945,0.30256277,0.874469118,-0.206450877,0.647698256,0.385290156,0.472752997,-0.122856748,0.154328146,-0.226275856,-0.281770968
b3742,-0.254719138,-0.512787291,0.037046987,-0.046610942,0.341804805,-0.373932296,-0.649993382,-0.236508111,0.163852811,-0.649599966,-0.918088802,0.101344696,0.341703664,-0.203807686,-0.040165533,0.067208957,-0.336596145
b3743,-0.135655099,-0.037474705,-0.452512205,-0.557481764,-0.115477217,0.222392421,-0.135655099,-0.549687026,-0.903323981,-0.073248982,-0.31836148,-0.459431619,-0.482151695,0.016301812,-0.219313028,0.253756592,-0.018615678
b3744,-1,-0.678071905,-0.415037499,1.087462841,1.95419631,1.906890596,1.459431619,1,1.415037499,0.736965594,1.222392421,-0.452512205,0.428843299,0,1.459431619,2,2.426264755
b3745,-0.459431619,-0.652076697,-0.552541023,0.064130337,0.064130337,-0.067114196,0.125530882,-0.938599455,-0.201633861,-0.201633861,-0.523561956,0.304854582,0.436099115,0.371968777,-0.289506617,-0.067114196,-0.067114196
b3746,-0.327804661,-0.558810213,-0.752689946,-0.313157885,-0.103310717,-0.516249751,-0.115966018,-1,-1.378511623,-0.208586622,-0.360589715,0.00698643,-0.057143907,0.39031507,-0.320462686,0,-0.08453351
b3747,-0.807354922,-0.807354922,-0.485426827,0,0,-0.222392421,0,-0.192645078,-0.192645078,-0.678071905,-0.192645078,0.192645078,0.192645078,0.192645078,-0.222392421,-0.222392421,-0.485426827
b3748,-2.282933963,-2.282933963,-0.867896464,1.277780991,1.723064777,1.91346325,1.158903595,0.514573173,0.362570079,0.736965594,1.465663572,0.021061616,-0.164630702,-0.102569734,0.886991038,1.680540161,3.143330791
b3749,-2.169925001,-2.169925001,-1.169925001,0.736965594,0.637429921,0.830074999,0.830074999,1.137503524,0.847996907,0.263034406,-0.321928095,0.203533394,-0.044394119,-0.186413124,0.222392421,0.584962501,2.353636955
b3750,-1.527247003,-1.366782331,-1.091147888,0.085729874,-0.188445089,-0.122856748,0.514573173,-0.08246216,-0.545434137,-0.506959989,-0.847996907,0.415037499,0.258311996,-0.057715498,-0.091147888,-0.222392421,1.126757142
b3751,-0.833990049,-0.550197083,-0.657112286,0.314873337,0,0.166009951,0.166009951,-0.255257055,-0.68589141,-0.454565863,-0.68589141,0.120294234,0.176877762,-0.097297201,-0.270089163,0.197036847,0.792195115
b3752,-0.956931278,-0.722466024,-1.044394119,0.084888898,0.084888898,0.277533976,-0.090197809,-0.310340121,-0.561878888,-0.199308808,0.090197809,-0.033947332,0.065588342,-0.178337241,-0.459431619,0.381870635,0.710493383
b3753,-0.847996907,-0.847996907,-0.684498174,0.315501826,0,0.508146904,0.03170886,-0.192645078,0.070389328,0.070389328,-0.798366139,-0.072756342,0.177787119,0.177787119,-0.243925583,0.062735755,0.236067358
b3754,-0.64385619,-0.888968688,-0.736965594,-0.286304185,-0.286304185,-0.286304185,-0.029146346,-0.662965013,-1.025535092,-0.247927513,-0.160464672,0.058893689,-0.030373649,0.36923381,-0.556393349,-0.089267338,-0.888968688
b3755,-0.921466597,-1.010124217,-1.137503524,-0.445625819,0.020037753,-0.067114196,-0.314381286,-1.340787122,-1.389042291,-0.076961982,-0.944858446,-0.072350844,0.447981598,0.401250548,-0.692265787,0.184424571,-0.684137906
b3756,0,0,9.869208251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3757,-1.280107919,-0.91753784,-0.280107919,0.667424661,-0.765534746,-0.502500341,-0.280107919,2.700439718,1.807354922,0,1.700439718,1.106915204,0.943416472,0.106915204,-0.628031223,-1.280107919,-0.628031223
b3758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3759,0,0,0,0,0,0,0,0,0,0,9.869208251,0,0,0,0,0,0
b3760,0.160464672,0.160464672,0.234465254,0.304854582,0.304854582,-0.087462841,0.160464672,0.321928095,0.662965013,-1,-0.584962501,-0.180572246,0.08246216,-0.443606651,0.956931278,0.667424661,1
b3761,0,1.485426827,0.263034406,0.263034406,1.137503524,1.584962501,-0.321928095,-1,0,-0.415037499,0,-0.459431619,0,-0.459431619,0.263034406,1,1.137503524
b3764,0.547487795,0.547487795,0.206450877,0.206450877,0.387023123,0.106915204,0.299560282,-0.152003093,0.137503524,0,0,0,0.160464672,0.08246216,-0.115477217,0.621488377,0.884522783
b3765,-0.2410081,0,-0.378511623,0.106915204,0.469485283,0.469485283,-0.2410081,-0.378511623,-0.893084796,-0.2410081,0,-0.321928095,-0.321928095,0.180572246,-0.378511623,0.206450877,-0.115477217
b3766,0.02756826,0.182753603,-0.466989579,-0.741611959,-0.292086083,0.281471654,-0.05195208,-0.012419259,-1.385121921,-0.342686655,-0.311659759,-0.030465281,-0.274275119,-0.338168736,0.158021082,0.480780462,0.644041733
b3769,0.551279374,1.37616213,0.004155629,-1.181275268,-0.362728626,0.150809602,-0.706765356,-0.016507544,-3.949016071,0.462872583,0.56641892,-1.854715131,-1.839277227,0.064538975,0.111545001,0.569154534,0.587549632
b3770,0.364764293,1.096898205,-0.279503058,-0.735084636,-0.533655108,0.38436347,-0.157975693,0.191941839,-2.120171966,0.370050045,0.991538421,-0.538509839,-1.00757322,0.233142807,0.060812242,0.041739508,0.553567304
b3771,0.443301351,1.454706115,-0.063658637,-0.709550137,-0.418501355,0.458487755,-0.337581359,-0.248576353,-1.909487707,0.608979382,0.817696866,-0.485426827,-1.029747343,0.071790683,0.100227448,0,0.64261016
b3772,0.321928095,1.272600383,0.027023174,-0.600197014,-0.406977729,0.488886529,-0.00912139,-0.236819492,-1.818161677,0.750437377,-0.018575729,0.319501357,-0.618693358,0.24984048,0.105182237,0.116409492,0.708808582
b3773,-0.440572591,-0.341036918,-0.160464672,0.395928676,0.452512205,0.706268797,0.506959989,-0.222392421,-0.304854582,0.067114196,0.607682577,-0.222392421,0.308122295,0.067114196,-0.247927513,0.144389909,0.144389909
b3774,-5.353466494,-5.654636029,-3.434084954,-0.446575898,-0.873276315,-0.4033227,-0.983221331,2.325575872,3.903233572,0.354430735,0.139162748,-0.078173326,0.110205524,-0.808123744,-1.237989276,-0.951226783,0.046794211
b3775,2.04580369,2.087462841,1.700439718,-0.172836597,0.429507982,0.909989834,0.164744762,-0.12963528,-0.022720077,-0.192645078,0.607330314,-0.050273206,0.176497655,-0.156401557,-0.199308808,0.615659298,0.55359833
b3778,-0.253756592,-0.430634354,-0.199308808,0.04580369,0.133266531,-0.632268215,-0.632268215,0.231325546,0.334419039,-0.353636955,-0.436099115,0.334419039,0.563900885,0.231325546,0.090197809,-0.146841388,-0.561878888
b3779,-0.338801913,-0.178337241,-0.178337241,0.355094959,0.128324097,0.328622747,0.246160587,0,0.485426827,-0.321928095,-0.736965594,0.362570079,0.425305835,0.156119202,-0.256339753,-0.519374159,-0.381870635
b3780,-0.036582011,-0.077576893,-0.15224636,-0.227143543,0.03139948,0.08501399,-0.322475503,-0.383578565,-0.525287324,-0.152641878,-0.412357688,-0.10589743,-0.318151404,-0.509450056,-0.222027598,-0.11028717,-0.551957349
b3781,0.412429118,0.607030924,0.269275346,-0.277281292,0.333556097,0.488699258,-0.094778225,-0.489038081,-0.59400764,-0.022211279,0.833452359,-0.263681499,-0.443347895,-0.271469346,-0.140007479,0.119960624,-0.34981984
b3783,0.019747024,0.370413467,0.064545223,0.010302178,0.022881615,-0.239057291,-0.17840003,0.233036809,0.359242411,-0.180844221,-0.349036256,0.37777865,0.066199773,0.038641265,-0.076765891,-0.70991509,-0.278064281
b3784,-0.556393349,-0.556393349,-0.268816758,-0.104697379,0.367371066,0.150559677,-0.304006187,0.446064395,0.213403638,0.38332864,-0.353636955,0.274174963,0.53951953,0.049468676,-0.234465254,0.014355293,0.070389328
b3785,-0.736965594,-0.736965594,-0.514573173,0.263034406,0.263034406,0,0,-0.321928095,0.263034406,-0.321928095,-0.152003093,0.137503524,0.378511623,0,-0.152003093,-0.152003093,0.137503524
b3786,-0.906890596,-1.169925001,-0.736965594,-0.099535674,-0.065588342,-0.206450877,-0.282399731,0.201633861,0.378511623,-0.112474729,-0.678071905,0.131244533,0.335603032,-0.144389909,-0.099535674,-0.206450877,0.062735755
b3787,-1.295455884,-1.667424661,-1.231325546,0,-0.432959407,-0.20029865,-0.362570079,0.423807709,0.812372997,-0.713695815,-1.270089163,0.210217707,0.258311996,-0.246160587,-0.469485283,-0.295455884,0.175849835
b3788,-0.923378718,-1.196397213,-0.781359714,0.051530301,-0.080919995,-0.137503524,-0.166649869,0.342887714,0.927850214,-0.313157885,-0.450661409,0.023083613,0.04580369,-0.253756592,-0.196397213,0.051530301,0.218640286
b3789,-1.078002512,-1.440572591,-0.788495895,0.074000581,-0.440572591,-0.247927513,-0.247927513,0.08246216,0.497499659,-0.387023123,-0.502500341,0.074000581,-0.078002512,-0.160464672,-0.341036918,-0.547487795,-0.078002512
b3790,-0.64385619,-0.556393349,-0.321928095,0.263034406,0.163498732,0.310340121,0.056583528,0.452512205,0.921997488,0.144389909,-0.662965013,-0.056583528,0.206450877,0.054447784,-0.251538767,0.214124805,0.485426827
b3791,-0.160464672,-0.247927513,-0.160464672,0.144389909,-0.078002512,0.074000581,-0.160464672,-0.341036918,-0.078002512,-0.341036918,0.559427409,0,0.087462841,0.321928095,-0.160464672,-0.078002512,0
b3792,-0.289506617,0,-0.289506617,-0.137503524,0,0.125530882,0,-0.137503524,0,-0.137503524,0,-0.263034406,0,-0.125530882,0,0,0.2410081
b3793,0.065588342,-0.140862536,-0.216811389,-0.426264755,-0.338801913,-0.381870635,-0.216811389,0,-0.087462841,-0.212993723,-0.314873337,-0.23878686,-0.328054198,-0.210217707,0.328622747,0.097297201,0.328622747
b3794,-0.064130337,-0.201633861,-0.131244533,-0.064130337,-0.353636955,0.061400545,-0.131244533,0.061400545,0.38332864,-0.064130337,0.334419039,-0.103093493,-0.214124805,-0.050626073,0.231325546,0.283792966,0.38332864
b3795,-0.523561956,-0.61667136,-0.716207034,-0.436099115,-0.823122238,-1.064130337,-0.523561956,0,-0.058893689,-0.736965594,-0.473931188,-0.234465254,-0.234465254,-0.514573173,-0.131244533,-0.353636955,-0.275634443
b3796,-1.125530882,-1.584962501,-0.584962501,0.169925001,-0.192645078,-0.678071905,-0.263034406,-1.078002512,0.752072487,-0.925999419,-2.662965013,0.211504105,0.337034987,0.506959989,-0.678071905,-1,-1
b3797,-0.788495895,-2.247927513,-0.341036918,0.211504105,-0.440572591,-0.341036918,-0.078002512,-0.08246216,-0.263034406,-2.169925001,-1.362570079,0.465663572,0.415037499,0.131244533,0,-0.547487795,-0.341036918
b3798,-0.652076697,-1.137503524,-0.459431619,0.125530882,-0.137503524,-0.137503524,0.540568381,-0.485426827,-0.222392421,-0.807354922,0,0.584962501,0.169925001,0.459431619,-0.289506617,-1.137503524,-0.459431619
b3799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3800,0,0,-1,0,0,0.584962501,0,-1,-1,0,1.584962501,0,0.584962501,0,0,0.584962501,1
b3801,0,0.485426827,0,-0.321928095,0,0.263034406,-0.321928095,-0.584962501,-1,0.415037499,1,-0.584962501,-0.263034406,0.415037499,-0.321928095,0.485426827,0.263034406
b3802,-0.309104055,-0.485426827,-0.621488377,-0.428843299,-0.574694165,-0.374395515,-0.653549586,-0.861869081,-0.88718017,-0.578076115,-0.160464672,-0.274439169,-0.288244969,0.066597749,-0.283792966,-0.234465254,-0.605721061
b3803,-0.312384322,-0.489262084,-0.525558214,-0.572251449,-0.489262084,-0.402326448,-0.68062761,-0.607261168,-0.956410731,-0.168819064,-0.063325935,-0.135351853,-0.191620073,0.042435266,-0.190822342,-0.071986113,-0.516398214
b3804,0.216575095,-0.083657929,0.117039421,0.030161971,0.172180975,0.381634341,-0.116324118,-0.173331603,-0.394019718,-0.246793765,0.500898236,-0.019108823,0,0.161463423,-0.051715037,-0.051715037,-0.2793824
b3805,0.042125476,-0.163926261,-0.016119665,-0.037896608,0.152003093,0.430979043,-0.315264365,-0.448406249,-0.566847706,-0.142198612,0.036004953,-0.041138695,0.078917057,0,-0.212629452,0.098110085,-0.288913038
b3806,0.373217324,0.351843673,0.399496648,0.047305715,-0.321928095,-0.206450877,-0.495076997,-0.755266411,-0.476965248,-0.243766072,-0.600197014,0.214124805,0.102098188,0.163498732,-0.056034035,-0.574694165,-0.881355504
b3807,0.440572591,0.280107919,0.584962501,-0.222392421,0.099535674,-0.106915204,0,0,0.125530882,-0.137503524,-0.459431619,0.469485283,0.299560282,-0.2410081,0,0.192645078,0.836501268
b3809,-1.440572591,-1.440572591,-1.440572591,0.452512205,0.610053482,0.506959989,0.275634443,0.304854582,0.160464672,0.234465254,1.08246216,-0.131244533,0.120294234,-0.064130337,-0.247927513,0.144389909,0.211504105
b3810,1.344529524,1.219678037,1.520256811,0.520256811,0.337034987,0.351985329,0.144389909,0.561115759,0.75576319,0.239187664,-0.097847323,0.041222663,0.176877762,0.061400545,0,-0.365284464,-0.038474148
b3811,0.592122292,0.425763906,0.956278623,0.376854305,0.103835811,0.021373651,0,0.797507136,1.402098444,0.280107919,-1,0.316027493,0.407657969,0.029146346,0.083657929,-0.422233001,-0.183446141
b3812,0.543935232,0.317426703,0.755719554,0.137094886,0.057274805,-0.069041644,-0.045658717,1.338955106,1.129094786,-0.081300102,-0.382469637,0.209247045,-0.019210604,-0.402371087,0.212729324,-0.378062256,-0.102427813
b3813,0.056583528,0.137503524,0,-0.184424571,0.084064265,-0.120294234,-0.59946207,-0.444784843,-0.444784843,-0.188445089,0.555215157,0,0.308122295,0,-0.089267338,0.189033824,-0.029146346
b3816,-0.164386818,0,-0.294447358,-0.498805857,0.167456746,0.043721377,-0.562936194,-0.477321778,-1.105353,0.059706246,1.020177882,-0.266786541,-0.244418728,-0.20069735,0.147557188,0.299560282,0.043721377
b3817,1,1.584962501,1,0,1,1,1,0,0,1.584962501,0,0,1,0,0,1,1
b3818,0,9.869208251,9.869208251,9.869208251,9.869208251,9.869208251,9.869208251,9.869208251,9.869208251,0,9.869208251,0,0,0,0,9.869208251,0
b3819,0.341036918,0.736965594,0.341036918,-0.906890596,0,0.552541023,-1.099535674,-0.514573173,-0.862496476,-0.152003093,0.678071905,-0.678071905,-0.337034987,-0.061400545,0.093109404,0.552541023,0.180572246
b3820,1.366127899,1.328325866,1.152003093,-2.491853096,-2.321928095,-1.684498174,-2.032421478,-1.410283969,-2.410283969,-2.073248982,0.716827949,-1.247927513,-1.440572591,0.395928676,-0.134301092,0.03170886,-0.684498174
